12:20:28,28.50
12:20:28,28.56
12:20:30,28.56
12:20:31,28.56
12:20:33,28.56
12:20:35,28.56
12:20:37,28.56
12:20:38,28.87
12:20:40,29.31
12:20:42,29.25
12:20:44,29.31
12:20:46,29.44
12:20:48,29.37
12:20:49,29.25
12:20:51,29.12
12:20:53,29.00
12:20:55,29.00
12:20:56,29.00
12:20:58,29.00
12:21:00,29.06
12:21:02,29.06
12:21:04,29.06
12:21:05,29.00
12:21:07,29.00
12:21:09,29.00
12:21:11,29.00
